label,doc_id,entity_id,entity_type,mentions_found,mentions_total,entity_recall
with_coref,001-78427,001-78427_a3_e17,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a3_e18,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e19,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e20,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e21,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e22,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e23,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e24,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e25,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e26,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e27,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a3_e28,DEM,0,1,0.0
with_coref,001-78427,001-78427_a3_e29,DEM,0,2,0.0
with_coref,001-78427,001-78427_a3_e30,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a3_e31,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a3_e33,DEM,0,1,0.0
with_coref,001-78427,001-78427_a3_e34,LOC,1,1,1.0
with_coref,001-78427,001-78427_a3_e35,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a3_e36,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a3_e37,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a3_e38,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a3_e39,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a4_e1,CODE,0,1,0.0
with_coref,001-78427,001-78427_a4_e3,DEM,1,1,1.0
with_coref,001-78427,001-78427_a4_e4,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e5,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e6,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e7,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e8,ORG,1,1,1.0
with_coref,001-78427,001-78427_a4_e9,LOC,1,1,1.0
with_coref,001-78427,001-78427_a4_e13,DEM,0,3,0.0
with_coref,001-78427,001-78427_a4_e14,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e15,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e17,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e18,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e19,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a4_e20,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e21,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e22,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e23,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a4_e24,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a4_e26,DEM,0,2,0.0
with_coref,001-78427,001-78427_a4_e27,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e28,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e29,MISC,0,1,0.0
with_coref,001-78427,001-78427_a4_e30,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e31,MISC,0,1,0.0
with_coref,001-78427,001-78427_a4_e32,LOC,1,1,1.0
with_coref,001-78427,001-78427_a4_e33,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a4_e34,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a4_e35,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a4_e36,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a4_e37,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a7_e1,CODE,0,1,0.0
with_coref,001-78427,001-78427_a7_e3,DEM,1,1,1.0
with_coref,001-78427,001-78427_a7_e4,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e5,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e6,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e7,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e8,ORG,1,1,1.0
with_coref,001-78427,001-78427_a7_e9,LOC,1,1,1.0
with_coref,001-78427,001-78427_a7_e11,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e13,DEM,0,3,0.0
with_coref,001-78427,001-78427_a7_e14,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e15,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e17,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e18,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e19,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a7_e20,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e21,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e22,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e23,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a7_e24,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a7_e26,DEM,0,1,0.0
with_coref,001-78427,001-78427_a7_e27,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e28,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e29,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e30,PERSON,0,1,0.0
with_coref,001-78427,001-78427_a7_e31,LOC,1,1,1.0
with_coref,001-78427,001-78427_a7_e32,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a7_e33,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a7_e34,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a7_e35,DEM,0,1,0.0
with_coref,001-78427,001-78427_a7_e36,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a7_e37,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a7_e38,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a8_e1,CODE,0,1,0.0
with_coref,001-78427,001-78427_a8_e4,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e5,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e6,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a8_e7,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e8,ORG,1,1,1.0
with_coref,001-78427,001-78427_a8_e11,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e13,DEM,0,3,0.0
with_coref,001-78427,001-78427_a8_e14,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a8_e15,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a8_e17,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a8_e18,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e19,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e20,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e21,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e22,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e23,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e24,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e25,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e26,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e27,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a8_e28,DEM,0,1,0.0
with_coref,001-78427,001-78427_a8_e29,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a8_e30,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a8_e31,LOC,1,1,1.0
with_coref,001-78427,001-78427_a8_e32,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a8_e33,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a8_e34,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a8_e35,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a8_e36,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a10_e1,CODE,0,1,0.0
with_coref,001-78427,001-78427_a10_e2,ORG,0,1,0.0
with_coref,001-78427,001-78427_a10_e4,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e5,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e6,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e7,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e8,ORG,1,1,1.0
with_coref,001-78427,001-78427_a10_e9,LOC,1,1,1.0
with_coref,001-78427,001-78427_a10_e10,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e12,DEM,0,2,0.0
with_coref,001-78427,001-78427_a10_e14,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e15,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e17,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e18,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e19,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e20,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e21,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e22,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e23,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e24,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e25,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e26,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e27,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a10_e28,DEM,0,1,0.0
with_coref,001-78427,001-78427_a10_e29,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e30,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e31,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e32,LOC,1,1,1.0
with_coref,001-78427,001-78427_a10_e33,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a10_e34,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a10_e35,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a10_e36,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a10_e37,DEM,0,1,0.0
with_coref,001-78427,001-78427_a10_e38,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a11_e1,CODE,0,1,0.0
with_coref,001-78427,001-78427_a11_e4,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e5,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e6,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a11_e7,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e8,ORG,1,1,1.0
with_coref,001-78427,001-78427_a11_e9,ORG,1,1,1.0
with_coref,001-78427,001-78427_a11_e11,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e13,DEM,0,2,0.0
with_coref,001-78427,001-78427_a11_e15,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a11_e16,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a11_e18,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a11_e19,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e20,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a11_e21,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e22,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e23,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e24,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a11_e25,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e26,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a11_e27,DEM,0,1,0.0
with_coref,001-78427,001-78427_a11_e28,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a11_e29,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a11_e31,LOC,1,1,1.0
with_coref,001-78427,001-78427_a11_e32,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a11_e33,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a11_e34,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a11_e35,DEM,0,1,0.0
with_coref,001-78427,001-78427_a11_e36,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a11_e37,DEM,0,1,0.0
with_coref,001-78427,001-78427_a11_e38,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a12_e1,CODE,0,1,0.0
with_coref,001-78427,001-78427_a12_e2,DEM,1,1,1.0
with_coref,001-78427,001-78427_a12_e3,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e4,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e5,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e6,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e7,ORG,1,1,1.0
with_coref,001-78427,001-78427_a12_e8,LOC,1,1,1.0
with_coref,001-78427,001-78427_a12_e10,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e11,MISC,0,1,0.0
with_coref,001-78427,001-78427_a12_e12,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e13,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e15,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e16,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e17,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a12_e18,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e19,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e20,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e21,PERSON,2,2,1.0
with_coref,001-78427,001-78427_a12_e22,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e23,PERSON,1,1,1.0
with_coref,001-78427,001-78427_a12_e24,DEM,0,1,0.0
with_coref,001-78427,001-78427_a12_e25,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e26,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e28,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e29,MISC,0,1,0.0
with_coref,001-78427,001-78427_a12_e30,LOC,1,1,1.0
with_coref,001-78427,001-78427_a12_e31,DATETIME,1,1,1.0
with_coref,001-78427,001-78427_a12_e32,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a12_e33,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a12_e34,DEM,0,1,0.0
with_coref,001-78427,001-78427_a12_e35,QUANTITY,1,1,1.0
with_coref,001-78427,001-78427_a12_e36,DEM,0,2,0.0
with_coref,001-78427,001-78427_a12_e37,QUANTITY,1,1,1.0
with_coref,001-85728,001-85728_a2_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a2_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a2_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e5,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a2_e8,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e9,MISC,0,1,0.0
with_coref,001-85728,001-85728_a2_e10,MISC,0,4,0.0
with_coref,001-85728,001-85728_a2_e11,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e12,LOC,1,1,1.0
with_coref,001-85728,001-85728_a2_e13,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e14,DEM,0,1,0.0
with_coref,001-85728,001-85728_a2_e15,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e16,DEM,0,2,0.0
with_coref,001-85728,001-85728_a2_e17,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e19,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e21,DEM,0,1,0.0
with_coref,001-85728,001-85728_a2_e22,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a2_e23,DEM,0,1,0.0
with_coref,001-85728,001-85728_a3_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a3_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a3_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a3_e6,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a3_e9,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a3_e12,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a3_e13,LOC,1,1,1.0
with_coref,001-85728,001-85728_a3_e14,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a3_e16,DEM,0,1,0.0
with_coref,001-85728,001-85728_a3_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a3_e19,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a3_e20,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a3_e22,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a4_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a4_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a4_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a4_e9,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a4_e12,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a4_e13,LOC,1,1,1.0
with_coref,001-85728,001-85728_a4_e14,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a4_e15,DEM,0,1,0.0
with_coref,001-85728,001-85728_a4_e16,DEM,0,1,0.0
with_coref,001-85728,001-85728_a4_e20,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a5_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a5_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e6,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a5_e9,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e13,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e14,LOC,1,1,1.0
with_coref,001-85728,001-85728_a5_e15,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e16,QUANTITY,1,1,1.0
with_coref,001-85728,001-85728_a5_e17,DEM,0,1,0.0
with_coref,001-85728,001-85728_a5_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e19,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e20,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a5_e22,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a7_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a7_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e6,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a7_e9,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e12,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e13,LOC,1,1,1.0
with_coref,001-85728,001-85728_a7_e14,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e15,QUANTITY,1,1,1.0
with_coref,001-85728,001-85728_a7_e16,DEM,0,1,0.0
with_coref,001-85728,001-85728_a7_e17,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e19,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a7_e21,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a8_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a8_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e6,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a8_e9,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e12,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e13,LOC,1,1,1.0
with_coref,001-85728,001-85728_a8_e14,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e16,DEM,0,1,0.0
with_coref,001-85728,001-85728_a8_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e19,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e20,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a8_e22,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a9_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a9_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e10,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e13,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e14,LOC,1,1,1.0
with_coref,001-85728,001-85728_a9_e15,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e16,DEM,0,1,0.0
with_coref,001-85728,001-85728_a9_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e19,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e20,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a9_e21,ORG,2,2,1.0
with_coref,001-85728,001-85728_a9_e22,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a10_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a10_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a10_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a10_e5,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a10_e7,LOC,1,1,1.0
with_coref,001-85728,001-85728_a10_e8,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a10_e11,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a10_e12,LOC,1,1,1.0
with_coref,001-85728,001-85728_a10_e13,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a10_e14,QUANTITY,1,1,1.0
with_coref,001-85728,001-85728_a10_e15,DEM,0,1,0.0
with_coref,001-85728,001-85728_a10_e17,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a10_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a10_e20,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a11_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a11_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a11_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a11_e7,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a11_e10,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a11_e13,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a11_e14,LOC,1,1,1.0
with_coref,001-85728,001-85728_a11_e15,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a11_e17,DEM,0,1,0.0
with_coref,001-85728,001-85728_a11_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a11_e19,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a11_e22,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e1,CODE,0,1,0.0
with_coref,001-85728,001-85728_a12_e3,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a12_e4,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e6,PERSON,1,1,1.0
with_coref,001-85728,001-85728_a12_e8,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e11,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e12,LOC,1,1,1.0
with_coref,001-85728,001-85728_a12_e13,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e15,DEM,0,1,0.0
with_coref,001-85728,001-85728_a12_e16,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e17,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e18,DATETIME,1,1,1.0
with_coref,001-85728,001-85728_a12_e21,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e1,CODE,0,1,0.0
with_coref,001-158475,001-158475_a2_e2,ORG,0,2,0.0
with_coref,001-158475,001-158475_a2_e3,DEM,1,1,1.0
with_coref,001-158475,001-158475_a2_e4,PERSON,1,1,1.0
with_coref,001-158475,001-158475_a2_e5,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e6,PERSON,1,1,1.0
with_coref,001-158475,001-158475_a2_e7,DEM,0,1,0.0
with_coref,001-158475,001-158475_a2_e8,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e9,ORG,7,7,1.0
with_coref,001-158475,001-158475_a2_e11,LOC,2,2,1.0
with_coref,001-158475,001-158475_a2_e12,LOC,9,9,1.0
with_coref,001-158475,001-158475_a2_e13,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e14,ORG,0,1,0.0
with_coref,001-158475,001-158475_a2_e15,LOC,5,5,1.0
with_coref,001-158475,001-158475_a2_e16,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e17,ORG,2,2,1.0
with_coref,001-158475,001-158475_a2_e18,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e19,MISC,1,1,1.0
with_coref,001-158475,001-158475_a2_e20,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e21,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e22,ORG,0,2,0.0
with_coref,001-158475,001-158475_a2_e23,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e24,ORG,1,1,1.0
with_coref,001-158475,001-158475_a2_e25,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e26,PERSON,0,4,0.0
with_coref,001-158475,001-158475_a2_e27,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e28,PERSON,0,4,0.0
with_coref,001-158475,001-158475_a2_e29,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e30,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e31,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e33,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e34,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e35,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e36,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e37,DATETIME,1,1,1.0
with_coref,001-158475,001-158475_a2_e38,DATETIME,1,1,1.0
